Date,Country,City,Specie,median,variance
10/02/2020,GB,Southend-on-Sea,pm10,8,309.42
10/02/2020,GB,Southend-on-Sea,so2,1.3,2.14
10/02/2020,GB,Southend-on-Sea,no2,1.9,37.96
11/02/2020,GB,Edinburgh,pm10,7,151.97
11/02/2020,GB,Edinburgh,so2,2.5,23.77
11/02/2020,GB,Edinburgh,no2,6.4,449.65
11/02/2020,GB,Edinburgh,co,0.7,0.3
11/02/2020,GB,Edinburgh,o3,30.8,55.66
11/02/2020,GB,Edinburgh,pm25,17,715.42
11/02/2020,GB,Norwich,pm10,10,215.44
11/02/2020,GB,Norwich,o3,30.1,10.25
11/02/2020,GB,Norwich,pm25,23,1629.39
11/02/2020,GB,Norwich,no2,3.7,2550.58
11/02/2020,GB,Liverpool,pm25,27,480.45
11/02/2020,GB,Liverpool,no2,2.1,7.23
11/02/2020,GB,Liverpool,so2,6,13.85
11/02/2020,GB,Liverpool,o3,31.3,8.18
11/02/2020,GB,Liverpool,pm10,14,94.63
11/02/2020,GB,Belfast,o3,11,73.5
11/02/2020,GB,Belfast,co,1,0.19
11/02/2020,GB,Belfast,pm10,10,36.57
11/02/2020,GB,Belfast,so2,0.3,0.32
11/02/2020,GB,Belfast,pm25,25,385.54
11/02/2020,GB,Belfast,no2,16.5,816.75
11/02/2020,GB,Coventry,pm10,9,27.23
11/02/2020,GB,Coventry,pm25,19,156.42
11/02/2020,GB,Coventry,o3,29.3,49.22
11/02/2020,GB,Coventry,no2,3.5,66.54
11/02/2020,GB,Leeds,o3,26.4,19.78
11/02/2020,GB,Leeds,no2,8.5,178.22
11/02/2020,GB,Leeds,co,4.9,4.32
11/02/2020,GB,Leeds,pm25,21,557.86
11/02/2020,GB,Leeds,pm10,11,49.95
11/02/2020,GB,Leeds,so2,0.6,0.13
11/02/2020,GB,Cardiff,o3,27.3,171.54
11/02/2020,GB,Cardiff,pm25,21,1217.91
11/02/2020,GB,Cardiff,no2,6,279.23
11/02/2020,GB,Cardiff,pm10,16,654.98
11/02/2020,GB,Cardiff,so2,3.7,3.92
11/02/2020,GB,Cardiff,co,0.7,0.54
11/02/2020,GB,Bristol,pm10,19,738.43
11/02/2020,GB,Bristol,pm25,34,1678.43
11/02/2020,GB,Bristol,o3,28,49.98
11/02/2020,GB,Bristol,no2,6.1,709.7
11/02/2020,GB,London,so2,3.4,72.64
11/02/2020,GB,London,pm25,28,1263.32
11/02/2020,GB,London,co,4.6,53.87
11/02/2020,GB,London,o3,22.6,486.56
11/02/2020,GB,London,no2,10.4,753.03
11/02/2020,GB,London,pm10,14,614.49
11/02/2020,GB,Birmingham,pm10,9,147.26
11/02/2020,GB,Birmingham,so2,0.3,0
11/02/2020,GB,Birmingham,no2,3.8,176.22
11/02/2020,GB,Birmingham,o3,31,150.08
11/02/2020,GB,Birmingham,pm25,20,153.94
11/02/2020,GB,Sheffield,pm10,9,108.41
11/02/2020,GB,Sheffield,o3,27.5,10.06
11/02/2020,GB,Sheffield,pm25,20,414.09
11/02/2020,GB,Sheffield,no2,4.5,165.08
11/02/2020,GB,Newport,pm10,14,116.15
11/02/2020,GB,Newport,no2,3.2,64.99
11/02/2020,GB,Newport,o3,32.1,18.98
11/02/2020,GB,Newport,pm25,27,321.84
11/02/2020,GB,Leicester,pm10,11,20.42
11/02/2020,GB,Leicester,pm25,23,198.19
11/02/2020,GB,Leicester,no2,7.2,141.06
11/02/2020,GB,Leicester,o3,24.2,82.96
11/02/2020,GB,Manchester,pm10,18,172.6
11/02/2020,GB,Manchester,pm25,34,324.73
11/02/2020,GB,Manchester,no2,5.5,189.6
11/02/2020,GB,Manchester,o3,27.5,181.05
11/02/2020,GB,Manchester,so2,4.5,4.87
11/02/2020,GB,Reading,o3,26.6,35.05
11/02/2020,GB,Reading,pm25,21,318.14
11/02/2020,GB,Reading,no2,6.3,38.88
11/02/2020,GB,Reading,pm10,13,138.71
11/02/2020,GB,Plymouth,o3,29,38.73
11/02/2020,GB,Plymouth,pm25,21,1242.25
11/02/2020,GB,Plymouth,no2,4.2,35.43
11/02/2020,GB,Plymouth,pm10,13,98.98
11/02/2020,GB,Glasgow,pm10,10,200.88
11/02/2020,GB,Glasgow,no2,6,337.46
11/02/2020,GB,Glasgow,o3,31.3,117.7
11/02/2020,GB,Glasgow,pm25,25,971.76
11/02/2020,GB,Preston,pm10,16,190.42
11/02/2020,GB,Preston,o3,30.9,14.54
11/02/2020,GB,Preston,pm25,32,878.12
11/02/2020,GB,Preston,no2,2.8,23.82
11/02/2020,GB,Swansea,pm25,25,770.74
11/02/2020,GB,Swansea,pm10,21,1014.06
11/02/2020,GB,Swansea,o3,30.9,53.41
11/02/2020,GB,Swansea,so2,0.6,0.37
11/02/2020,GB,Swansea,no2,2.8,84.28
11/02/2020,GB,Swansea,co,3.6,0.29
11/02/2020,GB,Southend-on-Sea,o3,28.7,91.83
11/02/2020,GB,Southend-on-Sea,pm25,23,314.17
11/02/2020,GB,Southend-on-Sea,pm10,9,30.34
11/02/2020,GB,Southend-on-Sea,so2,0.7,1.01
11/02/2020,GB,Southend-on-Sea,no2,2.7,57.05
12/02/2020,GB,Edinburgh,pm10,8,107.86
12/02/2020,GB,Edinburgh,so2,4.2,5.12
12/02/2020,GB,Edinburgh,no2,8.3,857.48
12/02/2020,GB,Edinburgh,co,0.8,0.35
12/02/2020,GB,Edinburgh,o3,28.6,80.39
12/02/2020,GB,Edinburgh,pm25,17,487.93
12/02/2020,GB,Norwich,pm10,12,344.2
12/02/2020,GB,Norwich,o3,27.7,164.75
12/02/2020,GB,Norwich,pm25,25,2099.73
12/02/2020,GB,Norwich,no2,7.4,3396.35
12/02/2020,GB,Liverpool,pm25,20,1204.34
12/02/2020,GB,Liverpool,no2,3.1,360.12
12/02/2020,GB,Liverpool,so2,5.7,1.86
12/02/2020,GB,Liverpool,o3,29.7,377.39
12/02/2020,GB,Liverpool,pm10,9,96.21
12/02/2020,GB,Belfast,o3,10.4,75.4
12/02/2020,GB,Belfast,co,1,2.92
12/02/2020,GB,Belfast,pm10,9,139.94
12/02/2020,GB,Belfast,so2,0.5,0.85
12/02/2020,GB,Belfast,pm25,18,1198.35
12/02/2020,GB,Belfast,no2,21.4,1135.33
12/02/2020,GB,Coventry,pm10,9,63.13
12/02/2020,GB,Coventry,pm25,20,191.98
12/02/2020,GB,Coventry,o3,24.9,446.2
12/02/2020,GB,Coventry,no2,7.7,483.58
12/02/2020,GB,Leeds,o3,24.5,940.33
12/02/2020,GB,Leeds,no2,13.1,951.98
12/02/2020,GB,Leeds,co,5.3,12.9
12/02/2020,GB,Leeds,pm25,25,1071.14
12/02/2020,GB,Leeds,pm10,11,87.71
12/02/2020,GB,Leeds,so2,0.6,0.14
12/02/2020,GB,Cardiff,o3,24.8,241.97
12/02/2020,GB,Cardiff,pm25,17,465.54
12/02/2020,GB,Cardiff,no2,8.3,421.71
12/02/2020,GB,Cardiff,pm10,11,492.35
12/02/2020,GB,Cardiff,so2,4.1,4.3
12/02/2020,GB,Cardiff,co,1,0.5
12/02/2020,GB,Bristol,pm10,15,1710.72
12/02/2020,GB,Bristol,pm25,34,987.36
12/02/2020,GB,Bristol,o3,24.6,297.78
12/02/2020,GB,Bristol,no2,10.2,1591.02
12/02/2020,GB,London,so2,3.4,66.72
12/02/2020,GB,London,pm25,24,1522.84
12/02/2020,GB,London,co,4.6,48.74
12/02/2020,GB,London,o3,18.9,658.84
12/02/2020,GB,London,no2,14.9,1358.79
12/02/2020,GB,London,pm10,12,846.18
12/02/2020,GB,Birmingham,pm10,9,430.29
12/02/2020,GB,Birmingham,so2,0.5,0.19
12/02/2020,GB,Birmingham,no2,7,854.74
12/02/2020,GB,Birmingham,o3,25.7,672.48
12/02/2020,GB,Birmingham,pm25,21,600.33
12/02/2020,GB,Sheffield,pm10,9,498.85
12/02/2020,GB,Sheffield,o3,25.3,186.85
12/02/2020,GB,Sheffield,pm25,21,1385.64
12/02/2020,GB,Sheffield,no2,7.4,1152.15
12/02/2020,GB,Newport,pm10,12,185.98
12/02/2020,GB,Newport,no2,5.5,645.22
12/02/2020,GB,Newport,o3,30.5,155.3
12/02/2020,GB,Newport,pm25,25,399.07
12/02/2020,GB,Leicester,pm10,11,79.96
12/02/2020,GB,Leicester,pm25,24,780.75
12/02/2020,GB,Leicester,no2,9.1,646.59
12/02/2020,GB,Leicester,o3,20.5,330.2
12/02/2020,GB,Manchester,pm10,14,122.74
12/02/2020,GB,Manchester,pm25,28,474.1
12/02/2020,GB,Manchester,no2,10.1,1097.98
12/02/2020,GB,Manchester,o3,21.5,657.23
12/02/2020,GB,Manchester,so2,5,2.39
12/02/2020,GB,Reading,o3,23.9,297.83
12/02/2020,GB,Reading,pm25,13,1424.22
12/02/2020,GB,Reading,no2,6.3,284.28
12/02/2020,GB,Reading,pm10,10,141.27
12/02/2020,GB,Plymouth,o3,25.9,100.96
12/02/2020,GB,Plymouth,pm25,15,906.7
12/02/2020,GB,Plymouth,no2,9.2,118.18
12/02/2020,GB,Plymouth,pm10,8,193.33
12/02/2020,GB,Glasgow,pm10,10,108.51
12/02/2020,GB,Glasgow,no2,11.9,1279.02
12/02/2020,GB,Glasgow,o3,26,621.28
12/02/2020,GB,Glasgow,pm25,21,601.33
12/02/2020,GB,Preston,pm10,15,81.44
12/02/2020,GB,Preston,o3,28.3,700.55
12/02/2020,GB,Preston,pm25,28,674.05
12/02/2020,GB,Preston,no2,6,793.86
12/02/2020,GB,Swansea,pm25,21,1226.67
12/02/2020,GB,Swansea,pm10,18,673.42
12/02/2020,GB,Swansea,o3,24.8,347.76
12/02/2020,GB,Swansea,so2,0.6,253.53
12/02/2020,GB,Swansea,no2,6.9,574.97
12/02/2020,GB,Swansea,co,4.3,70.83
12/02/2020,GB,Southend-on-Sea,o3,26.3,203.52
12/02/2020,GB,Southend-on-Sea,pm25,19,618.05
12/02/2020,GB,Southend-on-Sea,pm10,8,84.93
12/02/2020,GB,Southend-on-Sea,so2,0.9,1.78
12/02/2020,GB,Southend-on-Sea,no2,4.2,181.92
13/02/2020,GB,Edinburgh,pm10,9,169.74
13/02/2020,GB,Edinburgh,so2,5.2,3.28
13/02/2020,GB,Edinburgh,no2,8.3,1296.41
13/02/2020,GB,Edinburgh,co,0.6,0.55
13/02/2020,GB,Edinburgh,o3,25.2,169.82
13/02/2020,GB,Edinburgh,pm25,21,826.21
13/02/2020,GB,Norwich,pm10,10,311.65
13/02/2020,GB,Norwich,o3,24.4,166.45
13/02/2020,GB,Norwich,pm25,26,2360.78
13/02/2020,GB,Norwich,no2,7.8,3880.03
13/02/2020,GB,Liverpool,pm25,17,749.36
13/02/2020,GB,Liverpool,no2,7.7,306.01
13/02/2020,GB,Liverpool,so2,4.8,0.66
13/02/2020,GB,Liverpool,o3,24,376.76
13/02/2020,GB,Liverpool,pm10,8,139.74
13/02/2020,GB,Belfast,o3,7.3,159.08
13/02/2020,GB,Belfast,co,1.8,11.08
13/02/2020,GB,Belfast,pm10,14,2461.19
13/02/2020,GB,Belfast,so2,0.3,1.99
13/02/2020,GB,Belfast,pm25,25,2658.71
13/02/2020,GB,Belfast,no2,18.8,1260.44
13/02/2020,GB,Coventry,pm10,6,62.19
13/02/2020,GB,Coventry,pm25,15,528.32
13/02/2020,GB,Coventry,o3,23.9,281.34
13/02/2020,GB,Coventry,no2,9.5,188.6
13/02/2020,GB,Leeds,o3,14.6,323.68
13/02/2020,GB,Leeds,no2,18.1,525.1
13/02/2020,GB,Leeds,co,5,4.61
13/02/2020,GB,Leeds,pm25,36,978.82
13/02/2020,GB,Leeds,pm10,11,162.39
13/02/2020,GB,Leeds,so2,1.4,4.59
13/02/2020,GB,Cardiff,o3,28.1,611.57
13/02/2020,GB,Cardiff,no2,7.8,458.4
13/02/2020,GB,Cardiff,pm10,10,251.48
13/02/2020,GB,Cardiff,so2,4.8,4.34
13/02/2020,GB,Cardiff,co,0.9,1.38
13/02/2020,GB,Bristol,pm10,11,2723.94
13/02/2020,GB,Bristol,pm25,34,2466.34
13/02/2020,GB,Bristol,o3,24.7,254.6
13/02/2020,GB,Bristol,no2,10.5,870.43
13/02/2020,GB,London,so2,3.3,112.92
13/02/2020,GB,London,pm25,25,1881.74
13/02/2020,GB,London,co,3.7,16.36
13/02/2020,GB,London,o3,18.6,786.83
13/02/2020,GB,London,no2,14.8,1112.02
13/02/2020,GB,London,pm10,10,251.72
13/02/2020,GB,Birmingham,pm10,6,67.1
13/02/2020,GB,Birmingham,so2,0.5,0.14
13/02/2020,GB,Birmingham,no2,10,469.16
13/02/2020,GB,Birmingham,o3,25.2,422.29
13/02/2020,GB,Birmingham,pm25,17,442.41
13/02/2020,GB,Sheffield,pm10,6,100.91
13/02/2020,GB,Sheffield,o3,21.8,138.39
13/02/2020,GB,Sheffield,pm25,20,1695.93
13/02/2020,GB,Sheffield,no2,10.6,643.15
13/02/2020,GB,Newport,pm10,9,172.03
13/02/2020,GB,Newport,no2,6.4,373.19
13/02/2020,GB,Newport,o3,30.9,160.35
13/02/2020,GB,Newport,pm25,18,552.94
13/02/2020,GB,Leicester,pm10,8,153.32
13/02/2020,GB,Leicester,pm25,22,1334.03
13/02/2020,GB,Leicester,no2,13.3,360.77
13/02/2020,GB,Leicester,o3,19.4,248.34
13/02/2020,GB,Manchester,pm10,11,240.21
13/02/2020,GB,Manchester,pm25,30,1732.16
13/02/2020,GB,Manchester,no2,18.3,1611.59
13/02/2020,GB,Manchester,o3,14.7,392.93
13/02/2020,GB,Manchester,so2,5.8,0.99
13/02/2020,GB,Reading,o3,25.3,209.46
13/02/2020,GB,Reading,pm25,17,384.71
13/02/2020,GB,Reading,no2,8.6,199.82
13/02/2020,GB,Reading,pm10,8,234.38
13/02/2020,GB,Plymouth,o3,29.9,112.28
13/02/2020,GB,Plymouth,pm25,41,1740.71
13/02/2020,GB,Plymouth,no2,4.7,44.78
13/02/2020,GB,Plymouth,pm10,19,762.62
13/02/2020,GB,Glasgow,pm10,8,219.39
13/02/2020,GB,Glasgow,no2,13.8,2094.09
13/02/2020,GB,Glasgow,o3,19.5,533.57
13/02/2020,GB,Glasgow,pm25,17,2083.88
13/02/2020,GB,Preston,pm10,9,207.57
13/02/2020,GB,Preston,o3,20.2,894.38
13/02/2020,GB,Preston,pm25,21,2691.26
13/02/2020,GB,Preston,no2,16.2,1055.94
13/02/2020,GB,Swansea,pm25,21,2248.43
13/02/2020,GB,Swansea,pm10,16,1058.94
13/02/2020,GB,Swansea,o3,27,1061.28
13/02/2020,GB,Swansea,so2,1.6,18.71
13/02/2020,GB,Swansea,no2,6.9,264.88
13/02/2020,GB,Swansea,co,5,8.43
13/02/2020,GB,Southend-on-Sea,o3,27.4,227.78
13/02/2020,GB,Southend-on-Sea,pm25,19,421.56
13/02/2020,GB,Southend-on-Sea,pm10,7,71.47
13/02/2020,GB,Southend-on-Sea,so2,1.3,0.92
13/02/2020,GB,Southend-on-Sea,no2,4.2,123.69
14/02/2020,GB,Edinburgh,pm10,8,227.93
14/02/2020,GB,Edinburgh,so2,6.4,4.58
14/02/2020,GB,Edinburgh,no2,7.8,793.81
14/02/2020,GB,Edinburgh,co,0.5,0.79
14/02/2020,GB,Edinburgh,o3,28.1,241.65
14/02/2020,GB,Edinburgh,pm25,21,1304.01
14/02/2020,GB,Norwich,pm10,15,663.16
14/02/2020,GB,Norwich,o3,21.8,282.39
14/02/2020,GB,Norwich,pm25,46,1349.81
14/02/2020,GB,Norwich,no2,8.3,1825.38
14/02/2020,GB,Liverpool,pm25,28,1951.08
14/02/2020,GB,Liverpool,no2,5.3,133.06
14/02/2020,GB,Liverpool,so2,5.2,1.24
14/02/2020,GB,Liverpool,o3,20.2,383.76
14/02/2020,GB,Liverpool,pm10,11,467.88
14/02/2020,GB,Belfast,o3,9.4,64.88
14/02/2020,GB,Belfast,co,1.7,4.47
14/02/2020,GB,Belfast,pm10,19,272.09
14/02/2020,GB,Belfast,so2,0.7,1.89
14/02/2020,GB,Belfast,pm25,42,1581.54
14/02/2020,GB,Belfast,no2,21.1,938.64
14/02/2020,GB,Coventry,pm10,9,192.68
14/02/2020,GB,Coventry,pm25,27,1070.97
14/02/2020,GB,Coventry,o3,19.5,468.88
14/02/2020,GB,Coventry,no2,8.6,194.87
14/02/2020,GB,Leeds,o3,11,551.47
14/02/2020,GB,Leeds,no2,19,503.46
14/02/2020,GB,Leeds,co,4.9,4.64
14/02/2020,GB,Leeds,pm25,43,1167.26
14/02/2020,GB,Leeds,pm10,15,304.63
14/02/2020,GB,Leeds,so2,2.3,3.04
14/02/2020,GB,Cardiff,o3,13.5,507.28
14/02/2020,GB,Cardiff,no2,12.1,552.08
14/02/2020,GB,Cardiff,pm10,14,707.3
14/02/2020,GB,Cardiff,so2,4.8,4.47
14/02/2020,GB,Cardiff,co,1.1,5.04
14/02/2020,GB,Bristol,pm10,12,803.72
14/02/2020,GB,Bristol,pm25,38,1814.52
14/02/2020,GB,Bristol,o3,19.9,751.17
14/02/2020,GB,Bristol,no2,14.6,479.22
14/02/2020,GB,London,so2,3.3,56.97
14/02/2020,GB,London,pm25,41,1701.24
14/02/2020,GB,London,co,4.6,22.63
14/02/2020,GB,London,o3,12.6,867.63
14/02/2020,GB,London,no2,16.9,1171.05
14/02/2020,GB,London,pm10,19,1026.8
14/02/2020,GB,Birmingham,pm10,9,168.63
14/02/2020,GB,Birmingham,so2,0.5,0.12
14/02/2020,GB,Birmingham,no2,9.8,369.89
14/02/2020,GB,Birmingham,o3,19.3,425.61
14/02/2020,GB,Birmingham,pm25,29,811.65
14/02/2020,GB,Sheffield,pm10,10,118.13
14/02/2020,GB,Sheffield,o3,13.8,492.27
14/02/2020,GB,Sheffield,pm25,33,1997.6
14/02/2020,GB,Sheffield,no2,12.5,651.97
14/02/2020,GB,Newport,pm10,13,511.99
14/02/2020,GB,Newport,no2,12.8,513.68
14/02/2020,GB,Newport,o3,19.9,626.16
14/02/2020,GB,Newport,pm25,30,1302.11
14/02/2020,GB,Leicester,pm10,12,223.7
14/02/2020,GB,Leicester,pm25,40,1983.89
14/02/2020,GB,Leicester,no2,10.1,242.95
14/02/2020,GB,Leicester,o3,15.7,537.76
14/02/2020,GB,Manchester,pm10,16,333.82
14/02/2020,GB,Manchester,pm25,53,1367.53
14/02/2020,GB,Manchester,no2,19,1426.88
14/02/2020,GB,Manchester,o3,4.3,62.99
14/02/2020,GB,Manchester,so2,5.7,2.58
14/02/2020,GB,Reading,o3,22.4,882.89
14/02/2020,GB,Reading,pm25,21,2492
14/02/2020,GB,Reading,no2,7.9,403.75
14/02/2020,GB,Reading,pm10,13,804.78
14/02/2020,GB,Plymouth,o3,27.1,180.82
14/02/2020,GB,Plymouth,pm25,37,2289.06
14/02/2020,GB,Plymouth,no2,5.1,20.45
14/02/2020,GB,Plymouth,pm10,23,1077.29
14/02/2020,GB,Glasgow,pm10,11,340.45
14/02/2020,GB,Glasgow,no2,11.1,692.21
14/02/2020,GB,Glasgow,o3,22.3,597.15
14/02/2020,GB,Glasgow,pm25,30,2122.5
14/02/2020,GB,Preston,pm10,13,253.88
14/02/2020,GB,Preston,o3,14.1,519.01
14/02/2020,GB,Preston,pm25,40,1573.2
14/02/2020,GB,Preston,no2,14.9,270.68
14/02/2020,GB,Swansea,pm25,34,2424.38
14/02/2020,GB,Swansea,pm10,20,1436.4
14/02/2020,GB,Swansea,o3,1.3,1.17
14/02/2020,GB,Swansea,so2,0.6,0.23
14/02/2020,GB,Swansea,no2,11.6,174.94
14/02/2020,GB,Swansea,co,4.9,1.54
14/02/2020,GB,Southend-on-Sea,o3,21.4,772.82
14/02/2020,GB,Southend-on-Sea,pm25,38,1349.89
14/02/2020,GB,Southend-on-Sea,pm10,11,321.68
14/02/2020,GB,Southend-on-Sea,so2,1.5,0.78
14/02/2020,GB,Southend-on-Sea,no2,6.3,306.52
15/02/2020,GB,Edinburgh,pm10,7,541.77
15/02/2020,GB,Edinburgh,so2,5.1,5.02
15/02/2020,GB,Edinburgh,no2,5.1,170.74
15/02/2020,GB,Edinburgh,co,0.4,0.22
15/02/2020,GB,Edinburgh,o3,30.5,61.21
15/02/2020,GB,Edinburgh,pm25,17,2734.09
15/02/2020,GB,Norwich,pm10,7,157.8
15/02/2020,GB,Norwich,o3,23.6,4.79
15/02/2020,GB,Norwich,pm25,21,1232.78
15/02/2020,GB,Norwich,no2,3.3,399.31
15/02/2020,GB,Liverpool,pm25,15,2834.28
15/02/2020,GB,Liverpool,no2,3.3,29.28
15/02/2020,GB,Liverpool,so2,5.7,20.77
15/02/2020,GB,Liverpool,o3,24.8,182.44
15/02/2020,GB,Liverpool,pm10,6,494.95
15/02/2020,GB,Belfast,o3,11.6,60.9
15/02/2020,GB,Belfast,co,1.9,0.97
15/02/2020,GB,Belfast,pm10,20,376.27
15/02/2020,GB,Belfast,so2,0.6,0.83
15/02/2020,GB,Belfast,pm25,46,2282.56
15/02/2020,GB,Belfast,no2,21.1,595.91
15/02/2020,GB,Coventry,pm10,3,44.78
15/02/2020,GB,Coventry,pm25,8,422.71
15/02/2020,GB,Coventry,o3,23.6,62.15
15/02/2020,GB,Coventry,no2,2.5,22.31
15/02/2020,GB,Leeds,o3,18.3,477.3
15/02/2020,GB,Leeds,no2,8.9,350.85
15/02/2020,GB,Leeds,co,4.2,2.24
15/02/2020,GB,Leeds,pm25,25,2303.74
15/02/2020,GB,Leeds,pm10,5,552.08
15/02/2020,GB,Leeds,so2,2.2,0.44
15/02/2020,GB,Cardiff,o3,21.2,131.02
15/02/2020,GB,Cardiff,no2,4.2,130.01
15/02/2020,GB,Cardiff,pm10,7,515.71
15/02/2020,GB,Cardiff,so2,5.2,3.78
15/02/2020,GB,Cardiff,co,0.7,0.42
15/02/2020,GB,Bristol,pm10,8,84.32
15/02/2020,GB,Bristol,pm25,25,1324.68
15/02/2020,GB,Bristol,o3,21.9,50.15
15/02/2020,GB,Bristol,no2,4.6,124.95
15/02/2020,GB,London,so2,1.5,442.05
15/02/2020,GB,London,pm25,20,1053.03
15/02/2020,GB,London,co,2.2,10.81
15/02/2020,GB,London,o3,20.7,241.45
15/02/2020,GB,London,no2,5.2,290.67
15/02/2020,GB,London,pm10,8,184.19
15/02/2020,GB,Birmingham,pm10,3,110.68
15/02/2020,GB,Birmingham,so2,0.3,0.02
15/02/2020,GB,Birmingham,no2,2.8,101.04
15/02/2020,GB,Birmingham,o3,24.4,146.54
15/02/2020,GB,Birmingham,pm25,8,1067.56
15/02/2020,GB,Sheffield,pm10,3,250.1
15/02/2020,GB,Sheffield,o3,19.7,150.07
15/02/2020,GB,Sheffield,pm25,13,2655.29
15/02/2020,GB,Sheffield,no2,5.6,227.83
15/02/2020,GB,Newport,pm10,8,167.84
15/02/2020,GB,Newport,no2,3.7,79.25
15/02/2020,GB,Newport,o3,23.6,119.92
15/02/2020,GB,Newport,pm25,21,728.92
15/02/2020,GB,Leicester,pm10,3,37.1
15/02/2020,GB,Leicester,pm25,9,405.92
15/02/2020,GB,Leicester,no2,3,20.83
15/02/2020,GB,Leicester,o3,20.3,36.68
15/02/2020,GB,Manchester,pm10,13,535.69
15/02/2020,GB,Manchester,pm25,25,3625.79
15/02/2020,GB,Manchester,no2,8.7,526.52
15/02/2020,GB,Manchester,o3,13.8,154.96
15/02/2020,GB,Manchester,so2,7.5,2.14
15/02/2020,GB,Reading,o3,21.4,8.03
15/02/2020,GB,Reading,pm25,9,42.67
15/02/2020,GB,Reading,no2,3,1.36
15/02/2020,GB,Reading,pm10,6,160.33
15/02/2020,GB,Plymouth,o3,23.8,35.25
15/02/2020,GB,Plymouth,pm25,38,2030.17
15/02/2020,GB,Plymouth,no2,2.1,4.87
15/02/2020,GB,Plymouth,pm10,20,581.55
15/02/2020,GB,Glasgow,pm10,10,530.08
15/02/2020,GB,Glasgow,no2,6.4,603.76
15/02/2020,GB,Glasgow,o3,27.8,68.9
15/02/2020,GB,Glasgow,pm25,21,2651.85
15/02/2020,GB,Preston,pm10,5,503.73
15/02/2020,GB,Preston,o3,21.5,251.67
15/02/2020,GB,Preston,pm25,14,3324.47
15/02/2020,GB,Preston,no2,5.8,64.4
15/02/2020,GB,Swansea,pm25,34,4399.7
15/02/2020,GB,Swansea,pm10,20,1524.5
15/02/2020,GB,Swansea,no2,1.9,33.18
15/02/2020,GB,Southend-on-Sea,o3,24,26.17
15/02/2020,GB,Southend-on-Sea,pm25,22,1017.72
15/02/2020,GB,Southend-on-Sea,pm10,8,124.13
15/02/2020,GB,Southend-on-Sea,so2,1.9,0.35
15/02/2020,GB,Southend-on-Sea,no2,2.4,8.24
16/02/2020,GB,Edinburgh,pm10,8,118.7
16/02/2020,GB,Edinburgh,so2,4.5,1.94
16/02/2020,GB,Edinburgh,no2,2.3,106.53
16/02/2020,GB,Edinburgh,co,0.4,0.12
16/02/2020,GB,Edinburgh,o3,31.7,62.63
16/02/2020,GB,Edinburgh,pm25,17,462.2
16/02/2020,GB,Norwich,pm10,4,82.98
16/02/2020,GB,Norwich,o3,32.3,195.51
16/02/2020,GB,Norwich,pm25,13,1245.29
16/02/2020,GB,Norwich,no2,2.8,133.07
16/02/2020,GB,Liverpool,pm25,21,903.19
16/02/2020,GB,Liverpool,no2,1,3.08
16/02/2020,GB,Liverpool,so2,6.9,3.32
16/02/2020,GB,Liverpool,o3,34.1,60.56
16/02/2020,GB,Liverpool,pm10,11,281.83
16/02/2020,GB,Belfast,o3,12.4,35.1
16/02/2020,GB,Belfast,co,1.4,0.38
16/02/2020,GB,Belfast,pm10,10,91.79
16/02/2020,GB,Belfast,so2,0.6,0.8
16/02/2020,GB,Belfast,pm25,26,723.62
16/02/2020,GB,Belfast,no2,21.1,876.87
16/02/2020,GB,Coventry,pm10,4,205.41
16/02/2020,GB,Coventry,pm25,11,1267.09
16/02/2020,GB,Coventry,o3,32.9,75.31
16/02/2020,GB,Coventry,no2,1.9,12.92
16/02/2020,GB,Leeds,o3,31.3,108.58
16/02/2020,GB,Leeds,no2,4.2,36.91
16/02/2020,GB,Leeds,co,3.9,0.36
16/02/2020,GB,Leeds,pm25,22,2482.87
16/02/2020,GB,Leeds,pm10,8,288.89
16/02/2020,GB,Leeds,so2,2.2,0.1
16/02/2020,GB,Cardiff,o3,33.3,111.66
16/02/2020,GB,Cardiff,no2,1.4,23.83
16/02/2020,GB,Cardiff,pm10,12,694.6
16/02/2020,GB,Cardiff,so2,5.6,4.99
16/02/2020,GB,Cardiff,co,0.4,0.69
16/02/2020,GB,Bristol,pm10,10,357.45
16/02/2020,GB,Bristol,pm25,30,1456.42
16/02/2020,GB,Bristol,o3,30.3,65.81
16/02/2020,GB,Bristol,no2,4.8,149.6
16/02/2020,GB,London,so2,1.6,179.9
16/02/2020,GB,London,pm25,16,1341.13
16/02/2020,GB,London,co,3.7,12.09
16/02/2020,GB,London,o3,24.2,391.09
16/02/2020,GB,London,no2,6,600.34
16/02/2020,GB,London,pm10,6,117.5
16/02/2020,GB,Birmingham,pm10,5,182.49
16/02/2020,GB,Birmingham,so2,0.3,0.03
16/02/2020,GB,Birmingham,no2,2.4,52.95
16/02/2020,GB,Birmingham,o3,33.4,124.08
16/02/2020,GB,Birmingham,pm25,12,1117.19
16/02/2020,GB,Sheffield,pm10,5,142.18
16/02/2020,GB,Sheffield,o3,30.3,59.03
16/02/2020,GB,Sheffield,pm25,17,1092.47
16/02/2020,GB,Sheffield,no2,4.2,81.36
16/02/2020,GB,Newport,pm10,10,715.46
16/02/2020,GB,Newport,no2,1,21.82
16/02/2020,GB,Newport,o3,35.4,113.9
16/02/2020,GB,Newport,pm25,23,2055.65
16/02/2020,GB,Leicester,pm10,4,181.45
16/02/2020,GB,Leicester,pm25,12,1342.54
